StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
2794,17,Female,African American,High School,1.3350050449371338,14,False,High,False,False,False,False,1.5635919570922852,F
2795,18,Female,Caucasian,High School,2.3289105892181396,6,False,Moderate,False,False,False,False,2.455643653869629,D
2796,16,Female,African American,Some College,11.929491996765137,0,False,Low,False,False,False,False,2.736604928970337,C
2797,17,Female,African American,Bachelor's,5.499583721160889,0,False,Very High,False,True,False,False,3.2620198726654053,B
2798,16,Female,Asian,Bachelor's,1.5929025411605835,4,False,Low,False,False,True,True,2.2838709354400635,D
2799,17,Female,Asian,Some College,8.592055320739746,23,False,Moderate,False,False,False,False,1.1544100046157837,F
2800,15,Male,Asian,None,11.086451530456543,8,False,Moderate,True,True,False,False,2.789099931716919,C
2801,17,Female,Caucasian,Some College,6.574919700622559,11,False,Low,False,False,False,False,1.5386892557144165,F
2802,15,Male,Asian,Some College,14.408674240112305,5,False,High,True,False,False,False,3.05607008934021,B
2803,17,Male,African American,Some College,12.875411987304688,27,True,Low,False,False,False,False,0.7408967018127441,F
2804,18,Female,Caucasian,None,6.656367301940918,12,False,Very High,False,False,False,False,2.499681234359741,D
2805,15,Male,Caucasian,High School,15.097450256347656,25,True,Moderate,True,False,False,False,0.8952499628067017,F
2806,17,Male,Caucasian,Some College,12.97390079498291,27,False,High,True,False,True,False,0.774284839630127,F
2807,18,Male,Caucasian,Some College,12.748908042907715,7,True,High,False,True,False,False,3.0148024559020996,B
2808,15,Male,African American,High School,11.068553924560547,14,False,High,False,False,False,False,1.8214421272277832,F
2809,18,Female,Asian,High School,0.2277933657169342,5,False,Very High,False,False,False,False,2.543009042739868,C
2810,16,Female,Caucasian,Bachelor's,13.930143356323242,26,False,Low,True,False,False,False,0.6454544067382812,F
2811,16,Female,Caucasian,Some College,7.520835876464844,5,False,None,False,False,False,False,2.6313679218292236,C
2812,15,Female,Other,High School,18.85219383239746,3,False,None,True,False,False,False,2.7124204635620117,C
2813,17,Female,Caucasian,High School,16.359695434570312,10,False,High,False,True,False,False,2.672755479812622,C
2814,15,Female,Caucasian,High School,11.753889083862305,20,False,Very High,False,False,True,False,1.7148118019104004,F
2815,18,Female,African American,Bachelor's,5.043639659881592,29,True,Moderate,True,False,False,False,0.2109791785478592,F
2816,17,Female,African American,Some College,4.074347972869873,17,False,High,True,False,False,False,1.8590716123580933,F
2817,16,Female,Caucasian,Some College,6.80769681930542,2,False,None,False,True,False,False,2.6728668212890625,C
2818,17,Female,Caucasian,Some College,9.53135871887207,2,False,Low,True,False,False,False,2.71920108795166,C
2819,16,Male,Caucasian,High School,5.9213104248046875,29,False,High,True,False,False,False,0.7369928956031799,F
2820,17,Female,African American,Bachelor's,10.298589706420898,11,True,None,True,False,False,False,2.295213460922241,D
2821,17,Male,African American,Some College,3.307408571243286,26,True,Moderate,True,True,False,False,0.8406909704208374,F
2822,17,Male,Caucasian,High School,19.554256439208984,20,True,High,False,True,False,False,2.1316285133361816,D
2823,18,Male,African American,High School,2.1584911346435547,29,True,High,True,True,True,True,0.992296576499939,F
2824,18,Male,Asian,Some College,18.638883590698242,20,False,Moderate,True,True,False,False,1.4518722295761108,F
2825,15,Female,Caucasian,Bachelor's,18.271560668945312,5,False,High,False,False,True,True,2.8603968620300293,C
2826,15,Male,Caucasian,High School,10.507209777832031,20,False,Moderate,False,False,False,False,1.1825650930404663,F
2827,16,Female,African American,Bachelor's,14.498205184936523,27,True,None,False,False,False,False,0.1306542307138443,F
2828,18,Female,Caucasian,Some College,8.720966339111328,5,True,High,True,False,False,False,3.3627161979675293,B
2829,16,Male,Caucasian,High School,12.600691795349121,7,False,Low,True,False,False,True,2.2518470287323,D
2830,15,Female,African American,None,6.811518669128418,14,False,None,False,True,False,False,1.6884764432907104,F
2831,16,Male,Asian,High School,6.0231804847717285,17,True,Moderate,False,False,False,True,1.8154016733169556,F
2832,15,Male,Asian,Some College,11.564596176147461,19,False,High,False,False,False,False,1.494869589805603,F
2833,18,Female,African American,High School,9.962593078613281,28,True,Low,False,True,False,False,0.0,F
2834,17,Female,Asian,High School,11.590727806091309,15,False,None,False,False,False,True,1.5717864036560059,F
2835,18,Male,Caucasian,Some College,5.733211517333984,5,False,Low,False,False,False,True,2.2346856594085693,D
2836,16,Female,African American,Some College,7.339156627655029,27,False,Moderate,True,False,False,False,0.5086565017700195,F
2837,16,Female,Caucasian,High School,1.6779592037200928,20,False,Moderate,False,False,False,False,0.7016798853874207,F
2838,18,Female,Caucasian,Some College,1.045527458190918,16,False,Low,True,True,False,False,1.8177895545959473,F
2839,18,Male,Asian,Some College,5.069142818450928,8,False,High,False,False,False,False,2.3375585079193115,D
2840,15,Male,African American,Some College,1.4849371910095215,18,True,High,True,True,False,False,1.7633241415023804,F
2841,16,Female,Caucasian,Bachelor's,2.0754942893981934,17,False,High,False,False,False,False,1.5801498889923096,F
2842,16,Female,Other,High School,16.258567810058594,24,True,Moderate,True,False,False,False,1.5136604309082031,F
2843,18,Female,Caucasian,Bachelor's,0.7774739265441895,22,False,Moderate,False,False,True,False,0.5468398928642273,F
2844,17,Female,Caucasian,Some College,13.178855895996094,4,True,Moderate,False,False,False,False,3.112170696258545,B
2845,16,Female,Caucasian,Some College,5.451155185699463,27,False,Moderate,False,False,False,False,0.30759406089782715,F
2846,17,Male,Asian,Some College,17.4309139251709,5,False,None,False,False,False,False,2.228511333465576,D
2847,18,Female,Asian,Some College,9.699845314025879,11,False,High,True,False,False,True,2.506415367126465,C
2848,18,Male,Caucasian,High School,6.111529350280762,10,False,Moderate,False,False,False,False,1.977537989616394,F
2849,15,Female,African American,Some College,10.352778434753418,15,True,Low,True,False,False,False,2.340811014175415,D
2850,16,Male,Caucasian,Some College,7.63916015625,19,False,Low,False,False,False,True,1.2611281871795654,F
2851,17,Female,Asian,Some College,11.28602123260498,16,False,Low,True,False,True,False,1.7830018997192383,F
2852,15,Male,Caucasian,High School,2.2906572818756104,19,True,Very High,False,False,False,False,1.5012401342391968,F
2853,16,Female,Caucasian,Bachelor's,19.939809799194336,8,False,Low,False,True,False,True,2.2392539978027344,D
2854,15,Male,Other,Some College,8.511117935180664,0,True,High,False,True,False,False,3.823801279067993,A
2855,18,Male,Caucasian,None,6.96461296081543,25,False,Moderate,True,True,False,True,0.895261824131012,F
2856,16,Male,Caucasian,Some College,14.20419692993164,2,True,High,False,True,False,False,3.5326404571533203,A
2857,15,Male,African American,Some College,7.277987957000732,20,False,Moderate,False,False,False,False,1.0226417779922485,F
2858,15,Male,Other,Some College,16.665485382080078,22,True,Very High,False,False,False,False,1.9605387449264526,F
2859,17,Male,Caucasian,Some College,9.08541488647461,8,False,Low,False,True,True,False,2.7454917430877686,C
2860,15,Female,Caucasian,Bachelor's,14.391168594360352,21,False,Moderate,False,False,True,True,1.5541129112243652,F
2861,16,Male,Caucasian,High School,2.149064302444458,18,False,Low,False,False,False,False,0.7068253755569458,F
2862,16,Female,African American,Some College,16.92238426208496,12,False,Moderate,True,True,False,False,2.8236000537872314,C
2863,17,Female,Caucasian,Bachelor's,14.714359283447266,22,False,Moderate,True,False,True,False,1.2934088706970215,F
2864,16,Female,African American,Bachelor's,4.234335422515869,13,False,High,True,False,False,False,2.126276969909668,D
2865,18,Female,Other,Some College,2.9057202339172363,19,False,Moderate,False,False,False,False,1.1126712560653687,F
2866,16,Female,Caucasian,Bachelor's,6.325847148895264,18,True,None,False,False,True,False,1.2615877389907837,F
2867,16,Male,Caucasian,None,19.521411895751953,29,False,High,True,True,False,False,1.078485131263733,F
2868,15,Male,Caucasian,Bachelor's,5.136631488800049,22,True,Moderate,False,False,False,True,0.6754583716392517,F
2869,15,Male,Caucasian,High School,9.122544288635254,26,False,Low,False,True,True,False,0.685472846031189,F
2870,16,Female,Asian,High School,0.6004045009613037,26,False,Very High,True,True,True,False,1.0209263563156128,F
2871,17,Male,Caucasian,High School,7.944550514221191,6,True,Very High,False,False,False,False,3.4276208877563477,B
2872,15,Male,Caucasian,Some College,11.426400184631348,3,True,High,False,False,False,False,3.248572826385498,B
2873,17,Male,African American,High School,19.06249237060547,11,False,High,False,False,False,False,2.278951406478882,D
2874,16,Male,Caucasian,High School,10.334720611572266,22,False,None,False,True,False,False,0.8330790400505066,F
2875,16,Male,African American,High School,16.38214683532715,26,False,Very High,False,False,False,False,0.8570927977561951,F
2876,18,Female,Caucasian,High School,10.94255256652832,13,False,Moderate,False,True,False,False,1.7444976568222046,F
2877,15,Male,Asian,Some College,0.8157002925872803,1,False,Low,False,False,True,True,2.806877613067627,C
2878,16,Female,Other,Some College,6.30016565322876,0,False,High,True,False,True,False,3.4905433654785156,B
2879,18,Female,African American,High School,11.510990142822266,27,False,Low,False,True,False,False,0.6939648389816284,F
2880,15,Female,Other,Some College,19.011878967285156,17,False,Moderate,True,False,False,False,2.1615586280822754,D
2881,16,Female,Caucasian,Bachelor's,17.182607650756836,19,True,Low,False,False,False,False,1.893344521522522,F
2882,16,Female,Caucasian,Some College,4.567112445831299,7,True,Moderate,True,False,True,False,2.882958173751831,C
2883,15,Male,African American,High School,4.402196407318115,2,False,Moderate,True,True,False,True,3.270373821258545,B
2884,15,Male,African American,Some College,4.023459434509277,25,False,Moderate,True,True,True,False,1.0270155668258667,F
2885,15,Male,Caucasian,High School,18.44997787475586,5,False,None,True,True,False,True,2.489668846130371,D
2886,16,Female,Caucasian,High School,17.05332374572754,21,True,Moderate,False,False,False,False,1.7087987661361694,F
2887,16,Male,Caucasian,High School,15.497668266296387,12,False,Moderate,False,False,True,False,2.3240933418273926,D
2888,18,Male,Caucasian,Bachelor's,7.854702472686768,8,False,Low,False,False,False,False,2.19749116897583,D
2889,17,Female,Caucasian,High School,10.087614059448242,8,False,Very High,False,False,False,True,2.5001132488250732,C
2890,15,Female,Asian,None,9.28663444519043,19,False,Moderate,False,False,False,False,1.0500057935714722,F
2891,16,Female,Caucasian,High School,5.067962169647217,8,False,High,False,False,True,True,2.438441038131714,D
2892,16,Female,Caucasian,Bachelor's,10.100561141967773,14,True,Low,False,False,False,False,1.9146018028259277,F
2893,15,Male,African American,Some College,0.6099309325218201,12,False,Moderate,True,True,False,False,1.6278371810913086,F
2894,17,Female,African American,High School,2.6362075805664062,21,False,Low,True,True,False,False,1.0695241689682007,F
2895,15,Female,Asian,Some College,17.731792449951172,15,False,Moderate,False,True,False,False,2.369652271270752,D
2896,17,Male,African American,Some College,15.033595085144043,1,False,Low,False,False,False,False,2.974740743637085,C
2897,16,Male,Caucasian,Some College,8.457367897033691,25,False,Moderate,True,False,False,False,0.3578088879585266,F
2898,17,Female,Asian,High School,10.34300708770752,13,False,Moderate,False,False,True,True,1.9225515127182007,F
2899,18,Male,African American,Bachelor's,7.399977684020996,26,False,Low,False,False,False,False,0.33096691966056824,F
2900,16,Female,Caucasian,High School,14.815597534179688,5,True,High,False,False,False,True,3.2196855545043945,B
2901,18,Female,African American,Some College,15.683743476867676,1,True,Very High,False,True,False,False,3.9514598846435547,A
2902,15,Male,Other,None,15.265704154968262,7,False,Low,False,False,False,False,2.795210599899292,C
2903,15,Male,Caucasian,High School,14.452234268188477,3,True,High,True,False,False,False,3.5617432594299316,A
2904,15,Female,Caucasian,High School,4.090086936950684,20,True,High,False,False,False,False,1.3610882759094238,F
2905,17,Female,Caucasian,Some College,6.7593994140625,23,False,Moderate,False,False,True,False,0.7389589548110962,F
2906,16,Female,Caucasian,None,9.3969087600708,13,False,High,True,False,False,True,2.320772647857666,D
2907,15,Male,Caucasian,Some College,6.6158599853515625,10,False,Very High,True,False,False,False,2.8378913402557373,C
2908,15,Female,African American,High School,15.098804473876953,23,False,Moderate,False,False,False,True,0.8273394703865051,F
2909,16,Female,Caucasian,Some College,6.587070465087891,27,True,High,True,False,False,True,0.8758836984634399,F
2910,15,Female,Other,Bachelor's,2.764641761779785,13,False,High,True,False,False,False,1.4679683446884155,F
2911,18,Female,Asian,Some College,7.980809211730957,11,False,Moderate,True,False,True,False,2.122102737426758,D
2912,16,Female,African American,Some College,19.598289489746094,15,False,Moderate,True,False,False,False,2.481813430786133,D
2913,16,Male,Asian,Some College,4.517628192901611,5,False,Very High,True,False,False,False,2.8760836124420166,C
2914,16,Female,Caucasian,High School,12.243173599243164,19,False,High,False,True,False,False,1.6626921892166138,F
2915,18,Female,Caucasian,Bachelor's,8.65946102142334,0,False,Low,True,False,False,False,2.9640586376190186,C
2916,16,Female,African American,High School,1.420491337776184,11,False,Low,True,False,True,False,2.0321784019470215,D
2917,18,Female,Asian,Some College,9.757532119750977,6,True,Very High,False,True,False,False,3.2078192234039307,B
2918,16,Male,Asian,Some College,14.043286323547363,7,True,None,False,False,False,False,2.5534849166870117,C
2919,17,Male,Caucasian,High School,10.264399528503418,8,True,High,True,True,False,False,3.1288585662841797,B
2920,15,Male,Other,High School,17.442121505737305,1,True,Low,True,True,False,False,4.0,A
2921,17,Female,Caucasian,Some College,5.778740406036377,16,True,None,False,False,False,True,1.3570626974105835,F
2922,15,Female,Asian,Bachelor's,1.7249834537506104,19,False,None,False,True,False,False,0.6848880052566528,F
2923,18,Male,Other,Bachelor's,18.731311798095703,12,False,Moderate,True,False,False,False,2.234696388244629,D
2924,17,Male,Caucasian,Some College,7.563927173614502,4,False,None,False,False,False,True,1.9532005786895752,F
2925,16,Male,Asian,Some College,11.528111457824707,9,False,Moderate,False,True,False,False,2.470923900604248,D
2926,15,Female,Caucasian,Bachelor's,15.840062141418457,11,False,High,False,True,False,False,2.512488842010498,C
2927,15,Female,Caucasian,None,6.486273288726807,16,True,Moderate,False,False,True,False,2.0972516536712646,D
2928,17,Male,African American,High School,14.323290824890137,20,False,High,True,False,False,True,1.345131516456604,F
2929,18,Male,African American,Some College,2.708376884460449,5,False,Moderate,False,False,False,True,2.2417280673980713,D
2930,17,Male,Other,Bachelor's,5.8258748054504395,2,False,Moderate,False,False,False,False,2.6373488903045654,C
2931,18,Female,African American,Bachelor's,2.8942127227783203,27,False,Moderate,False,False,True,False,0.2861100435256958,F
2932,18,Female,Caucasian,Some College,16.224611282348633,14,True,Moderate,False,True,False,False,2.084547758102417,D
2933,15,Female,Asian,None,4.452984809875488,6,False,Very High,True,False,False,False,2.777885913848877,C
2934,17,Male,Other,Some College,14.348071098327637,29,False,High,False,False,False,False,0.4841831922531128,F
2935,17,Male,Caucasian,High School,18.865968704223633,5,False,Moderate,False,False,False,False,2.875735282897949,C
2936,18,Female,Other,High School,10.55544376373291,3,True,High,False,False,False,False,3.47133731842041,B
2937,17,Male,Caucasian,Some College,10.800583839416504,18,False,Moderate,False,False,False,False,1.3180744647979736,F
2938,16,Female,Asian,None,9.220671653747559,4,False,Low,True,False,False,False,2.715909004211426,C
2939,16,Male,Caucasian,Bachelor's,6.517802715301514,2,True,Moderate,False,True,False,False,3.474561929702759,B
2940,17,Male,Caucasian,Some College,9.513100624084473,25,False,High,True,False,False,False,0.9349430203437805,F
2941,17,Male,Caucasian,Some College,12.056150436401367,24,False,Moderate,False,False,False,True,0.5185224413871765,F
2942,18,Male,African American,None,19.719831466674805,8,False,High,False,True,False,False,2.7260947227478027,C
2943,16,Female,Caucasian,High School,18.755290985107422,5,True,Moderate,True,False,False,False,3.099064588546753,B
2944,16,Male,Caucasian,None,17.243059158325195,12,False,Moderate,True,False,False,False,2.073545217514038,D
2945,15,Female,African American,Higher,17.782609939575195,26,False,Very High,True,True,True,False,1.9831340312957764,F
2946,18,Female,Other,Bachelor's,9.35698413848877,21,False,Moderate,False,False,False,False,0.7662736773490906,F
2947,15,Female,Caucasian,Some College,13.148886680603027,27,False,High,False,False,False,False,0.6361329555511475,F
2948,16,Male,Caucasian,High School,17.901334762573242,29,False,High,True,True,True,False,1.1480333805084229,F
2949,18,Female,Caucasian,Bachelor's,7.859015464782715,19,False,Very High,False,True,True,False,1.750404715538025,F
2950,17,Female,Caucasian,High School,19.23525047302246,3,False,None,True,False,False,False,2.821108102798462,C
2951,18,Female,Asian,High School,8.31572151184082,1,False,Low,True,False,True,True,3.2405121326446533,B
2952,17,Male,Asian,Some College,12.021653175354004,25,False,High,True,False,False,False,0.7058616280555725,F
2953,17,Male,African American,Bachelor's,14.196094512939453,3,False,Moderate,True,False,False,False,2.912722110748291,C
2954,18,Female,Caucasian,None,19.0118408203125,7,False,Moderate,False,False,False,False,2.8947229385375977,C
2955,17,Male,Asian,High School,4.892325401306152,12,False,Low,True,True,False,False,1.7772798538208008,F
2956,15,Female,African American,Bachelor's,14.922619819641113,9,False,Low,False,False,False,True,2.4571874141693115,D
2957,16,Female,Asian,High School,10.416311264038086,17,True,Moderate,False,False,False,False,1.939076542854309,F
2958,17,Male,African American,High School,5.371142864227295,8,False,Low,False,False,False,False,2.2916860580444336,D
2959,15,Female,Asian,Some College,15.532136917114258,29,False,Low,False,True,False,False,0.5847407579421997,F
2960,17,Male,African American,Bachelor's,11.044445991516113,0,False,None,True,False,True,True,2.905466079711914,C
2961,16,Male,Caucasian,Some College,13.219476699829102,12,False,Low,True,False,False,False,1.7389421463012695,F
2962,15,Female,Other,Higher,6.45802116394043,17,True,High,False,True,False,False,1.6698070764541626,F
2963,16,Male,African American,Some College,9.625478744506836,14,False,High,False,False,False,False,1.6482889652252197,F
2964,16,Male,African American,None,12.347084999084473,1,False,None,True,False,False,True,2.7103912830352783,C
2965,15,Female,Caucasian,Higher,8.09821605682373,10,False,Low,True,False,False,False,1.9561691284179688,F
2966,15,Female,African American,Some College,3.9674508571624756,28,False,Moderate,True,True,False,False,0.672936201095581,F
2967,15,Male,African American,High School,19.23280906677246,13,False,Moderate,True,True,False,False,2.607172966003418,C
2968,18,Male,Caucasian,Some College,10.229351043701172,21,False,High,True,False,True,False,1.5660204887390137,F
2969,15,Female,Caucasian,High School,14.678407669067383,14,True,High,False,False,False,False,2.197394609451294,D
2970,15,Male,African American,None,8.220943450927734,13,True,High,True,False,False,False,2.3329718112945557,D
2971,15,Male,Asian,None,7.102635383605957,15,False,Moderate,True,False,False,False,1.7732937335968018,F
2972,15,Male,African American,Some College,8.143285751342773,22,False,Moderate,True,True,False,True,1.1496496200561523,F
2973,17,Male,Caucasian,Bachelor's,8.18393325805664,28,True,High,False,False,False,False,0.8409854769706726,F
2974,18,Male,African American,Some College,10.883602142333984,14,False,None,True,True,False,False,1.5635740756988525,F
2975,16,Male,Caucasian,Higher,10.869397163391113,18,False,None,False,False,False,False,0.870713472366333,F
2976,15,Male,Caucasian,High School,9.943076133728027,26,True,None,False,True,True,False,0.6131659746170044,F
2977,17,Female,Caucasian,High School,2.6957156658172607,8,False,Moderate,True,True,False,False,2.5723917484283447,C
2978,17,Female,Caucasian,High School,9.921509742736816,4,False,Low,False,False,False,False,2.3075966835021973,D
2979,17,Female,Caucasian,High School,3.382077932357788,4,False,Low,False,False,True,False,2.3180465698242188,D
2980,16,Female,Caucasian,High School,2.5227158069610596,10,False,High,True,False,False,False,2.3105573654174805,D
2981,15,Female,Caucasian,Some College,18.65291404724121,27,True,Very High,True,True,True,True,1.5858200788497925,F
2982,18,Male,Caucasian,Bachelor's,12.098999977111816,19,False,Low,True,False,True,False,1.6306136846542358,F
2983,18,Male,African American,Higher,13.189801216125488,24,True,Moderate,False,True,True,False,1.558632254600525,F
2984,17,Male,Caucasian,High School,8.035873413085938,23,False,Low,True,False,False,False,0.6835052967071533,F
2985,16,Male,Caucasian,Bachelor's,18.179616928100586,27,False,Very High,False,False,False,False,0.9709123969078064,F
2986,16,Female,Asian,High School,12.758609771728516,3,False,Low,True,False,False,True,3.3446266651153564,B
2987,16,Male,Caucasian,High School,15.383397102355957,19,False,High,False,True,False,False,1.8859167098999023,F
2988,18,Male,African American,Bachelor's,7.371249198913574,17,False,Low,True,False,False,False,1.4699645042419434,F
2989,17,Female,Caucasian,Some College,19.200237274169922,24,False,High,False,False,False,False,1.4363754987716675,F
2990,15,Male,Caucasian,High School,16.409225463867188,2,True,Low,True,True,False,False,3.399542808532715,B
2991,18,Male,African American,Some College,17.078969955444336,3,True,Low,False,True,False,False,3.563535690307617,A
2992,17,Female,African American,High School,3.443885326385498,13,False,Low,True,True,True,False,2.0744388103485107,D
2993,17,Male,Asian,Some College,5.419264316558838,6,False,Low,False,False,False,False,2.504005193710327,C
2994,15,Male,African American,Some College,5.712532043457031,25,True,High,True,False,False,False,0.9669488072395325,F
2995,15,Male,Other,Higher,5.418184280395508,7,False,High,False,False,False,False,2.6910440921783447,C
2996,15,Male,Caucasian,None,17.108163833618164,23,False,Moderate,False,True,False,False,0.8647850751876831,F
2997,16,Male,Caucasian,High School,0.6376959085464478,15,True,Very High,True,False,False,False,1.9939523935317993,F
2998,15,Female,Caucasian,Some College,1.5219998359680176,19,False,Moderate,True,False,False,False,1.2001796960830688,F
2999,17,Female,Caucasian,Some College,5.478297233581543,14,False,Very High,False,True,False,False,2.1957128047943115,D
3000,15,Female,African American,High School,3.9974594116210938,6,False,Low,False,False,True,False,1.9012665748596191,F
3001,17,Female,African American,Some College,4.637192249298096,25,False,Very High,True,False,True,False,0.8399765491485596,F
3002,18,Female,Caucasian,Bachelor's,15.958864212036133,16,False,None,True,False,False,True,1.3620437383651733,F
3003,16,Female,Other,Bachelor's,11.262532234191895,21,False,Moderate,False,False,False,False,0.8507438898086548,F
3004,18,Male,Asian,Bachelor's,0.11541322618722916,21,True,Moderate,True,False,False,False,1.0033652782440186,F
3005,18,Female,Caucasian,Bachelor's,8.586455345153809,21,False,Moderate,True,True,False,False,1.3905396461486816,F
3006,17,Female,Caucasian,Some College,8.157698631286621,11,False,Moderate,False,True,False,True,2.43998122215271,D
3007,18,Male,Caucasian,Bachelor's,2.2789053916931152,17,False,Moderate,False,False,True,False,1.2433117628097534,F
3008,17,Male,Caucasian,High School,13.522835731506348,23,True,Very High,True,False,False,False,1.9648466110229492,F
3009,15,Female,Caucasian,High School,14.041943550109863,13,True,Very High,True,False,False,False,2.6882293224334717,C
3010,15,Male,African American,High School,14.417864799499512,14,True,Very High,True,True,False,False,2.739701747894287,C
3011,17,Female,Caucasian,Some College,14.569418907165527,14,False,Very High,False,False,True,False,2.496121883392334,D
3012,15,Male,Caucasian,High School,0.001056538661941886,4,True,High,False,True,False,False,2.9688072204589844,C
3013,16,Female,Other,Higher,19.07841682434082,15,False,Very High,False,True,False,False,2.2159440517425537,D
3014,18,Male,African American,High School,16.284175872802734,4,False,High,True,False,False,False,3.5037431716918945,A
3015,16,Male,Other,None,18.079633712768555,1,False,Moderate,False,False,True,False,3.3847293853759766,B
3016,18,Female,Caucasian,Some College,0.3128659129142761,19,False,High,False,False,False,False,1.4176039695739746,F
3017,15,Female,Caucasian,None,18.677175521850586,27,True,Very High,False,False,False,False,1.1393370628356934,F
3018,16,Female,African American,High School,16.195770263671875,24,False,High,False,False,False,False,0.7695898413658142,F
3019,15,Female,Caucasian,High School,16.744382858276367,8,False,Moderate,False,False,False,False,2.3484435081481934,D
3020,18,Female,Caucasian,Some College,1.8657476902008057,21,False,None,False,False,False,True,0.32183143496513367,F
3021,17,Male,African American,Some College,14.77556037902832,26,False,High,True,False,True,False,1.1241371631622314,F
3022,17,Female,African American,Some College,19.198333740234375,8,False,Very High,False,False,False,False,2.717097043991089,C
3023,16,Female,Caucasian,Some College,13.57094669342041,3,False,Moderate,False,False,False,False,2.656540870666504,C
3024,15,Male,Caucasian,Some College,11.41122817993164,14,False,Low,False,False,False,False,1.5277481079101562,F
3025,15,Male,Caucasian,High School,18.912593841552734,10,False,Moderate,False,True,True,False,2.735672950744629,C
3026,16,Female,Caucasian,High School,8.858742713928223,0,True,Moderate,False,True,True,False,3.7481021881103516,A
3027,17,Male,Caucasian,Some College,11.985871315002441,17,True,Moderate,False,False,False,False,1.7062125205993652,F
3028,18,Male,Caucasian,None,9.526765823364258,28,True,High,False,False,False,False,0.9590415358543396,F
3029,16,Female,Caucasian,None,18.656925201416016,0,True,Very High,True,False,False,True,4.0,A
3030,18,Male,Other,Some College,1.521694540977478,7,False,High,False,False,False,False,1.8589248657226562,F
3031,17,Male,African American,Some College,10.022394180297852,24,True,Moderate,False,False,False,False,1.0007755756378174,F
3032,15,Female,Asian,High School,13.739048957824707,15,False,Very High,True,True,False,False,2.413651943206787,D
3033,17,Female,Caucasian,High School,15.838130950927734,25,True,Moderate,False,False,False,False,1.1721916198730469,F
3034,16,Male,Caucasian,Bachelor's,11.660372734069824,27,False,Low,True,False,False,False,0.2759351134300232,F
3035,15,Male,Caucasian,Bachelor's,18.178354263305664,21,True,Moderate,False,True,False,False,1.9076403379440308,F
3036,16,Female,Caucasian,Some College,18.839828491210938,17,False,High,False,False,True,False,2.0185797214508057,D
3037,16,Male,Caucasian,Some College,1.2863844633102417,21,False,High,False,False,False,False,0.9157121777534485,F
3038,17,Male,Asian,Some College,8.04741096496582,8,False,Very High,True,True,False,False,3.1291165351867676,B
3039,16,Male,African American,Higher,0.4691804349422455,11,False,Moderate,False,False,False,False,1.9459891319274902,F
3040,17,Female,African American,Higher,6.5883331298828125,18,True,Low,False,False,False,False,1.5100586414337158,F
3041,15,Male,Caucasian,High School,10.737364768981934,24,False,None,False,True,False,False,0.15303181111812592,F
3042,17,Male,Other,Bachelor's,18.215898513793945,17,False,High,False,True,False,False,1.711984634399414,F
3043,15,Female,Caucasian,High School,16.93108558654785,26,True,High,True,True,False,False,1.419977068901062,F
3044,17,Male,Caucasian,High School,2.549994468688965,4,False,Moderate,False,True,False,False,2.4387311935424805,D
3045,18,Male,Caucasian,Some College,1.8606075048446655,26,False,Moderate,True,False,False,False,0.3167559802532196,F
3046,18,Female,Asian,Some College,11.785346984863281,1,False,Very High,False,True,False,False,3.543315887451172,A
3047,16,Female,Other,Bachelor's,10.642359733581543,6,False,Very High,True,True,False,False,3.125269651412964,B
3048,17,Female,Caucasian,None,5.327552795410156,26,True,Low,False,True,False,False,0.6550115942955017,F
3049,17,Female,Asian,Some College,17.98906135559082,9,True,High,True,True,False,False,3.5116138458251953,A
3050,15,Male,Asian,Bachelor's,18.54732894897461,14,True,High,False,False,True,False,2.862562894821167,C
3051,16,Male,Caucasian,Bachelor's,8.052228927612305,24,False,Low,True,True,True,False,1.116228461265564,F
3052,17,Female,Caucasian,High School,17.80605125427246,6,False,Moderate,True,False,False,False,3.2011818885803223,B
3053,16,Female,Caucasian,High School,7.678977966308594,27,False,Low,False,False,False,False,0.10059215128421783,F
3054,18,Male,Other,Some College,14.736336708068848,4,True,Low,True,False,False,False,3.0171337127685547,B
3055,17,Female,Caucasian,High School,9.518844604492188,14,False,High,True,True,False,False,2.220548391342163,D
3056,17,Male,Asian,Higher,2.451663017272949,19,False,Moderate,True,False,False,True,1.1110684871673584,F
3057,16,Female,Caucasian,Bachelor's,18.558683395385742,27,False,Moderate,False,True,False,False,0.991892397403717,F
3058,17,Male,Asian,High School,9.081932067871094,19,False,Moderate,False,False,False,False,1.1753476858139038,F
3059,16,Female,Caucasian,High School,14.689741134643555,14,True,None,True,False,False,False,2.292539596557617,D
3060,17,Female,African American,None,7.343476295471191,9,False,High,False,False,False,True,2.2942214012145996,D
3061,15,Male,Asian,Bachelor's,0.37761756777763367,23,False,Moderate,False,False,False,True,0.36992064118385315,F
3062,16,Female,Asian,High School,2.0106072425842285,25,False,Moderate,True,True,False,False,0.6657412052154541,F
3063,17,Male,Asian,Some College,9.924389839172363,28,True,Very High,False,False,False,False,0.7289187908172607,F
3064,18,Male,Caucasian,Some College,13.799286842346191,25,False,Moderate,False,False,True,False,1.0101979970932007,F
3065,17,Male,African American,Some College,6.694706439971924,13,False,High,False,False,False,False,1.8298105001449585,F
3066,18,Male,Caucasian,None,13.909769058227539,25,False,Moderate,True,False,False,False,0.9409472346305847,F
